"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HUN","Hungary","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PER","Persons","3","Thousands",,,273.35,,
"HUN","Hungary","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PER","Persons","3","Thousands",,,260.075,,
"HUN","Hungary","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PER","Persons","3","Thousands",,,241.8,,
"HUN","Hungary","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PER","Persons","3","Thousands",,,246.125,,
"HUN","Hungary","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PER","Persons","3","Thousands",,,257.65,,
"HUN","Hungary","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PER","Persons","3","Thousands",,,272.1,,
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1992","1992","PER","Persons","3","Thousands",,,1431.5,,
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1993","1993","PER","Persons","3","Thousands",,,1292,"B","Break"
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1994","1994","PER","Persons","3","Thousands",,,1236.25,,
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1995","1995","PER","Persons","3","Thousands",,,1198.25,,
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1996","1996","PER","Persons","3","Thousands",,,1190.25,,
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1997","1997","PER","Persons","3","Thousands",,,1208,,
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1998","1998","PER","Persons","3","Thousands",,,1266.525,,
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PER","Persons","3","Thousands",,,1303.225,"B","Break"
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PER","Persons","3","Thousands",,,1302.325,,
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PER","Persons","3","Thousands",,,1329.75,,
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PER","Persons","3","Thousands",,,1323.7,,
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PER","Persons","3","Thousands",,,1309.575,,
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PER","Persons","3","Thousands",,,1283.275,"B","Break"
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PER","Persons","3","Thousands",,,1267.025,"B","Break"
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PER","Persons","3","Thousands",,,1271.7,,
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PER","Persons","3","Thousands",,,1282.65,,
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PER","Persons","3","Thousands",,,1240.075,,
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PER","Persons","3","Thousands",,,1167.7,,
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PER","Persons","3","Thousands",,,1145.975,,
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PER","Persons","3","Thousands",,,1159.2,,
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PER","Persons","3","Thousands",,,1140.15,,
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PER","Persons","3","Thousands",,,1163.725,,
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PER","Persons","3","Thousands",,,1246.1,,
"HUN","Hungary","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PER","Persons","3","Thousands",,,1274.925,,
"HUN","Hungary","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PER","Persons","3","Thousands",,,1047,"B","Break"
"HUN","Hungary","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PER","Persons","3","Thousands",,,1030.375,,
"HUN","Hungary","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PER","Persons","3","Thousands",,,1057.325,,
"HUN","Hungary","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PER","Persons","3","Thousands",,,1051.3,,
"HUN","Hungary","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PER","Persons","3","Thousands",,,1008.825,,
"HUN","Hungary","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PER","Persons","3","Thousands",,,973.675,"B","Break"
"HUN","Hungary","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PER","Persons","3","Thousands",,,951.775,"B","Break"
"HUN","Hungary","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PER","Persons","3","Thousands",,,950.45,,
"HUN","Hungary","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PER","Persons","3","Thousands",,,952.15,,
"HUN","Hungary","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PER","Persons","3","Thousands",,,932.725,,
"HUN","Hungary","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PER","Persons","3","Thousands",,,878.875,,
"HUN","Hungary","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PER","Persons","3","Thousands",,,872.625,,
"HUN","Hungary","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PER","Persons","3","Thousands",,,899.125,,
"HUN","Hungary","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PER","Persons","3","Thousands",,,898.35,,
"HUN","Hungary","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PER","Persons","3","Thousands",,,917.6,,
"HUN","Hungary","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PER","Persons","3","Thousands",,,988.45,,
"HUN","Hungary","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PER","Persons","3","Thousands",,,1002.825,,
"HUN","Hungary","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PER","Persons","3","Thousands",,,933.325,"B","Break"
"HUN","Hungary","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PER","Persons","3","Thousands",,,932.4,,
"HUN","Hungary","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PER","Persons","3","Thousands",,,963.775,,
"HUN","Hungary","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PER","Persons","3","Thousands",,,962.325,,
"HUN","Hungary","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PER","Persons","3","Thousands",,,928.225,,
"HUN","Hungary","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PER","Persons","3","Thousands",,,896.6,"B","Break"
"HUN","Hungary","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PER","Persons","3","Thousands",,,872.675,"B","Break"
"HUN","Hungary","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PER","Persons","3","Thousands",,,868.35,,
"HUN","Hungary","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PER","Persons","3","Thousands",,,873.75,,
"HUN","Hungary","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PER","Persons","3","Thousands",,,843.425,,
"HUN","Hungary","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PER","Persons","3","Thousands",,,784.45,,
"HUN","Hungary","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PER","Persons","3","Thousands",,,776.4,,
"HUN","Hungary","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PER","Persons","3","Thousands",,,798.95,,
