"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TUR","Turkey","EAMFP_G","Environmentally adjusted multifactor productivity growth","1997","1997","PC_PNT","Percentage points","0","Units",,,3.729394,,
"TUR","Turkey","EAMFP_G","Environmentally adjusted multifactor productivity growth","1998","1998","PC_PNT","Percentage points","0","Units",,,-0.4159548,,
"TUR","Turkey","EAMFP_G","Environmentally adjusted multifactor productivity growth","1999","1999","PC_PNT","Percentage points","0","Units",,,-5.6945,,
"TUR","Turkey","EAMFP_G","Environmentally adjusted multifactor productivity growth","2000","2000","PC_PNT","Percentage points","0","Units",,,2.900396,,
"TUR","Turkey","EAMFP_G","Environmentally adjusted multifactor productivity growth","2001","2001","PC_PNT","Percentage points","0","Units",,,-4.804279,,
"TUR","Turkey","EAMFP_G","Environmentally adjusted multifactor productivity growth","2002","2002","PC_PNT","Percentage points","0","Units",,,4.012029,,
"TUR","Turkey","EAMFP_G","Environmentally adjusted multifactor productivity growth","2003","2003","PC_PNT","Percentage points","0","Units",,,2.249677,,
"TUR","Turkey","EAMFP_G","Environmentally adjusted multifactor productivity growth","2004","2004","PC_PNT","Percentage points","0","Units",,,4.879724,,
"TUR","Turkey","EAMFP_G","Environmentally adjusted multifactor productivity growth","2005","2005","PC_PNT","Percentage points","0","Units",,,3.344131,,
"TUR","Turkey","EAMFP_G","Environmentally adjusted multifactor productivity growth","2006","2006","PC_PNT","Percentage points","0","Units",,,1.476851,,
"TUR","Turkey","EAMFP_G","Environmentally adjusted multifactor productivity growth","2007","2007","PC_PNT","Percentage points","0","Units",,,-1.253874,,
"TUR","Turkey","EAMFP_G","Environmentally adjusted multifactor productivity growth","2008","2008","PC_PNT","Percentage points","0","Units",,,-0.9060919,,
"TUR","Turkey","EAMFP_G","Environmentally adjusted multifactor productivity growth","2009","2009","PC_PNT","Percentage points","0","Units",,,-6.651909,,
"TUR","Turkey","EAMFP_G","Environmentally adjusted multifactor productivity growth","2010","2010","PC_PNT","Percentage points","0","Units",,,4.337845,,
"TUR","Turkey","EAMFP_G","Environmentally adjusted multifactor productivity growth","2011","2011","PC_PNT","Percentage points","0","Units",,,4.326751,,
"TUR","Turkey","EAMFP_G","Environmentally adjusted multifactor productivity growth","2012","2012","PC_PNT","Percentage points","0","Units",,,-1.513168,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","1991","1991","PC_PNT","Percentage points","0","Units",,,-1.280442,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","1992","1992","PC_PNT","Percentage points","0","Units",,,1.282275,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","1993","1993","PC_PNT","Percentage points","0","Units",,,3.043139,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","1994","1994","PC_PNT","Percentage points","0","Units",,,5.239546,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","1995","1995","PC_PNT","Percentage points","0","Units",,,4.023149,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","1996","1996","PC_PNT","Percentage points","0","Units",,,2.398564,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","1997","1997","PC_PNT","Percentage points","0","Units",,,3.203147,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","1998","1998","PC_PNT","Percentage points","0","Units",,,3.486802,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","1999","1999","PC_PNT","Percentage points","0","Units",,,3.62191,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","2000","2000","PC_PNT","Percentage points","0","Units",,,4.041045,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","2001","2001","PC_PNT","Percentage points","0","Units",,,2.965307,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","2002","2002","PC_PNT","Percentage points","0","Units",,,3.126252,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","2003","2003","PC_PNT","Percentage points","0","Units",,,4.225591,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","2004","2004","PC_PNT","Percentage points","0","Units",,,3.017621,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","2005","2005","PC_PNT","Percentage points","0","Units",,,3.211263,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","2006","2006","PC_PNT","Percentage points","0","Units",,,2.999115,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","2007","2007","PC_PNT","Percentage points","0","Units",,,2.983866,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","2008","2008","PC_PNT","Percentage points","0","Units",,,0.3886318,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","2009","2009","PC_PNT","Percentage points","0","Units",,,-2.975195,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","2010","2010","PC_PNT","Percentage points","0","Units",,,2.0951,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","2011","2011","PC_PNT","Percentage points","0","Units",,,2.53554,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","2012","2012","PC_PNT","Percentage points","0","Units",,,0.4994107,,
"GBR","United Kingdom","PA_GDP_G","Pollution-adjusted GDP growth","2013","2013","PC_PNT","Percentage points","0","Units",,,1.442979,,
"GBR","United Kingdom","GDP_G","GDP growth","1991","1991","PC_PNT","Percentage points","0","Units",,,-1.175838,,
"GBR","United Kingdom","GDP_G","GDP growth","1992","1992","PC_PNT","Percentage points","0","Units",,,0.936231,,
"GBR","United Kingdom","GDP_G","GDP growth","1993","1993","PC_PNT","Percentage points","0","Units",,,2.788531,,
"GBR","United Kingdom","GDP_G","GDP growth","1994","1994","PC_PNT","Percentage points","0","Units",,,4.891625,,
"GBR","United Kingdom","GDP_G","GDP growth","1995","1995","PC_PNT","Percentage points","0","Units",,,3.983315,,
"GBR","United Kingdom","GDP_G","GDP growth","1996","1996","PC_PNT","Percentage points","0","Units",,,2.670748,,
"GBR","United Kingdom","GDP_G","GDP growth","1997","1997","PC_PNT","Percentage points","0","Units",,,2.71218,,
"GBR","United Kingdom","GDP_G","GDP growth","1998","1998","PC_PNT","Percentage points","0","Units",,,3.391773,,
"GBR","United Kingdom","GDP_G","GDP growth","1999","1999","PC_PNT","Percentage points","0","Units",,,3.180293,,
"GBR","United Kingdom","GDP_G","GDP growth","2000","2000","PC_PNT","Percentage points","0","Units",,,3.859597,,
"GBR","United Kingdom","GDP_G","GDP growth","2001","2001","PC_PNT","Percentage points","0","Units",,,2.705319,,
"GBR","United Kingdom","GDP_G","GDP growth","2002","2002","PC_PNT","Percentage points","0","Units",,,2.595114,,
"GBR","United Kingdom","GDP_G","GDP growth","2003","2003","PC_PNT","Percentage points","0","Units",,,3.733811,,
"GBR","United Kingdom","GDP_G","GDP growth","2004","2004","PC_PNT","Percentage points","0","Units",,,2.458981,,
"GBR","United Kingdom","GDP_G","GDP growth","2005","2005","PC_PNT","Percentage points","0","Units",,,2.698557,,
"GBR","United Kingdom","GDP_G","GDP growth","2006","2006","PC_PNT","Percentage points","0","Units",,,2.740815,,
"GBR","United Kingdom","GDP_G","GDP growth","2007","2007","PC_PNT","Percentage points","0","Units",,,2.567798,,
"GBR","United Kingdom","GDP_G","GDP growth","2008","2008","PC_PNT","Percentage points","0","Units",,,-0.304468,,
"GBR","United Kingdom","GDP_G","GDP growth","2009","2009","PC_PNT","Percentage points","0","Units",,,-4.364964,,
"GBR","United Kingdom","GDP_G","GDP growth","2010","2010","PC_PNT","Percentage points","0","Units",,,1.969964,,
"GBR","United Kingdom","GDP_G","GDP growth","2011","2011","PC_PNT","Percentage points","0","Units",,,1.67475,,
"GBR","United Kingdom","GDP_G","GDP growth","2012","2012","PC_PNT","Percentage points","0","Units",,,0.6939392,,
"GBR","United Kingdom","GDP_G","GDP growth","2013","2013","PC_PNT","Percentage points","0","Units",,,1.484275,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","1991","1991","PC_PNT","Percentage points","0","Units",,,-0.1046046,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","1992","1992","PC_PNT","Percentage points","0","Units",,,0.3460436,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","1993","1993","PC_PNT","Percentage points","0","Units",,,0.2546083,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","1994","1994","PC_PNT","Percentage points","0","Units",,,0.3479204,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","1995","1995","PC_PNT","Percentage points","0","Units",,,0.0398332,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","1996","1996","PC_PNT","Percentage points","0","Units",,,-0.2721837,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","1997","1997","PC_PNT","Percentage points","0","Units",,,0.4909675,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","1998","1998","PC_PNT","Percentage points","0","Units",,,0.09502948,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","1999","1999","PC_PNT","Percentage points","0","Units",,,0.4416177,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","2000","2000","PC_PNT","Percentage points","0","Units",,,0.1814477,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","2001","2001","PC_PNT","Percentage points","0","Units",,,0.2599876,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","2002","2002","PC_PNT","Percentage points","0","Units",,,0.5311376,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","2003","2003","PC_PNT","Percentage points","0","Units",,,0.4917803,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","2004","2004","PC_PNT","Percentage points","0","Units",,,0.5586396,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","2005","2005","PC_PNT","Percentage points","0","Units",,,0.512706,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","2006","2006","PC_PNT","Percentage points","0","Units",,,0.2583002,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","2007","2007","PC_PNT","Percentage points","0","Units",,,0.4160682,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","2008","2008","PC_PNT","Percentage points","0","Units",,,0.6930999,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","2009","2009","PC_PNT","Percentage points","0","Units",,,1.389769,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","2010","2010","PC_PNT","Percentage points","0","Units",,,0.1251358,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","2011","2011","PC_PNT","Percentage points","0","Units",,,0.8607897,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","2012","2012","PC_PNT","Percentage points","0","Units",,,-0.1945285,,
"GBR","United Kingdom","P_ADJ_ALL_G","Adjustment for pollution abatement","2013","2013","PC_PNT","Percentage points","0","Units",,,-0.04129526,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","1991","1991","PC_PNT","Percentage points","0","Units",,,-1.3562,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","1992","1992","PC_PNT","Percentage points","0","Units",,,-1.809381,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","1993","1993","PC_PNT","Percentage points","0","Units",,,-0.4707194,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","1994","1994","PC_PNT","Percentage points","0","Units",,,0.6137348,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","1995","1995","PC_PNT","Percentage points","0","Units",,,0.6400019,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","1996","1996","PC_PNT","Percentage points","0","Units",,,0.5157248,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","1997","1997","PC_PNT","Percentage points","0","Units",,,0.2144761,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","1998","1998","PC_PNT","Percentage points","0","Units",,,0.944514,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","1999","1999","PC_PNT","Percentage points","0","Units",,,0.4508753,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","2000","2000","PC_PNT","Percentage points","0","Units",,,0.1967464,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","2001","2001","PC_PNT","Percentage points","0","Units",,,0.41184,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","2002","2002","PC_PNT","Percentage points","0","Units",,,-0.09954937,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","2003","2003","PC_PNT","Percentage points","0","Units",,,0.1412672,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","2004","2004","PC_PNT","Percentage points","0","Units",,,0.1070717,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","2005","2005","PC_PNT","Percentage points","0","Units",,,1.110035,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","2006","2006","PC_PNT","Percentage points","0","Units",,,0.3342642,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","2007","2007","PC_PNT","Percentage points","0","Units",,,0.4837482,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","2008","2008","PC_PNT","Percentage points","0","Units",,,-0.2354013,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","2009","2009","PC_PNT","Percentage points","0","Units",,,-0.9630001,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","2010","2010","PC_PNT","Percentage points","0","Units",,,0.2001393,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","2011","2011","PC_PNT","Percentage points","0","Units",,,0.2259312,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","2012","2012","PC_PNT","Percentage points","0","Units",,,0.962581,,
"GBR","United Kingdom","L_CONTR_G","Contribution of labour","2013","2013","PC_PNT","Percentage points","0","Units",,,0.8734653,,
"GBR","United Kingdom","K_CONTR_G","Contribution of produced capital","1991","1991","PC_PNT","Percentage points","0","Units",,,0.7520809,,
"GBR","United Kingdom","K_CONTR_G","Contribution of produced capital","1992","1992","PC_PNT","Percentage points","0","Units",,,0.7797464,,
"GBR","United Kingdom","K_CONTR_G","Contribution of produced capital","1993","1993","PC_PNT","Percentage points","0","Units",,,0.7073627,,
"GBR","United Kingdom","K_CONTR_G","Contribution of produced capital","1994","1994","PC_PNT","Percentage points","0","Units",,,0.8402116,,
"GBR","United Kingdom","K_CONTR_G","Contribution of produced capital","1995","1995","PC_PNT","Percentage points","0","Units",,,0.7590252,,
"GBR","United Kingdom","K_CONTR_G","Contribution of produced capital","1996","1996","PC_PNT","Percentage points","0","Units",,,0.61783,,
"GBR","United Kingdom","K_CONTR_G","Contribution of produced capital","1997","1997","PC_PNT","Percentage points","0","Units",,,0.5927022,,
"GBR","United Kingdom","K_CONTR_G","Contribution of produced capital","1998","1998","PC_PNT","Percentage points","0","Units",,,0.6118672,,
"GBR","United Kingdom","K_CONTR_G","Contribution of produced capital","1999","1999","PC_PNT","Percentage points","0","Units",,,0.5551811,,
"GBR","United Kingdom","K_CONTR_G","Contribution of produced capital","2000","2000","PC_PNT","Percentage points","0","Units",,,0.5487465,,
"GBR","United Kingdom","K_CONTR_G","Contribution of produced capital","2001","2001","PC_PNT","Percentage points","0","Units",,,0.4697098,,
"GBR","United Kingdom","K_CONTR_G","Contribution of produced capital","2002","2002","PC_PNT","Percentage points","0","Units",,,0.3896268,,
"GBR","United Kingdom","K_CONTR_G","Contribution of produced capital","2003","2003","PC_PNT","Percentage points","0","Units",,,0.3968852,,
"GBR","United Kingdom","K_CONTR_G","Contribution of produced capital","2004","2004","PC_PNT","Percentage points","0","Units",,,0.3795919,,
"GBR","United Kingdom","K_CONTR_G","Contribution of produced capital","2005","2005","PC_PNT","Percentage points","0","Units",,,0.3381563,,
"GBR","United Kingdom","K_CONTR_G","Contribution of produced capital","2006","2006","PC_PNT","Percentage points","0","Units",,,0.3800451,,
"GBR","United Kingdom","K_CONTR_G","Contribution of produced capital","2007","2007","PC_PNT","Percentage points","0","Units",,,0.4361487,,
"GBR","United Kingdom","K_CONTR_G","Contribution of produced capital","2008","2008","PC_PNT","Percentage points","0","Units",,,0.4106347,,
"GBR","United Kingdom","K_CONTR_G","Contribution of produced capital","2009","2009","PC_PNT","Percentage points","0","Units",,,0.2302046,,
